,age,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,employment_type,salary
581,57,9,0,2,0,1,0,0,40,1,1,0
582,59,9,0,2,0,1,0,0,40,1,1,1
583,27,9,0,2,0,1,0,0,40,1,1,1
584,31,13,1,3,0,1,0,0,40,1,2,1
585,21,10,1,4,0,0,0,0,24,1,1,1
586,29,10,1,3,0,1,0,0,60,1,1,1
587,18,7,1,4,0,1,0,0,40,1,1,1
588,52,6,0,2,0,1,0,1,47,1,1,0
589,57,13,1,3,0,1,0,0,80,1,2,1
592,60,4,1,3,0,1,0,0,48,1,1,0
593,31,13,0,2,0,1,1,0,40,0,1,0
594,23,13,1,4,0,0,0,0,40,1,1,1
595,27,9,1,4,0,1,0,0,40,1,1,1
597,42,15,0,2,0,1,0,1,50,1,2,0
598,25,10,1,3,0,1,1,0,40,1,1,1
599,49,13,1,3,0,0,0,0,45,1,1,1
600,32,13,1,3,0,1,0,0,40,1,1,1
601,19,10,1,4,0,1,0,0,28,1,1,1
602,60,4,1,3,0,0,0,0,40,1,1,1
603,42,5,0,2,0,1,0,0,40,1,0,1
604,35,12,1,3,0,1,0,0,40,1,2,1
605,48,9,1,0,3,0,0,0,37,1,1,1
606,51,14,0,2,0,1,0,0,40,1,1,0
607,29,9,1,3,1,1,0,0,40,1,1,1
608,36,9,1,3,3,1,0,0,40,1,0,1
609,17,6,1,4,0,0,0,0,21,1,1,1
610,52,14,1,3,0,0,1,0,60,1,1,1
611,24,9,1,3,0,1,0,0,40,1,1,1
612,24,9,0,2,0,1,0,0,50,1,1,1
613,26,13,1,4,0,1,1,0,40,1,0,1
614,27,13,1,4,0,0,0,0,20,1,1,1
615,39,9,1,4,0,1,0,0,60,1,1,1
616,30,9,0,2,3,1,0,0,45,1,1,1
617,50,9,0,2,0,1,0,0,32,1,2,1
618,52,13,0,2,0,1,0,0,55,1,2,1
619,46,15,0,2,0,1,1,0,45,1,1,0
620,23,13,1,4,0,0,0,0,20,1,1,1
621,45,7,1,3,3,0,0,0,20,1,1,1
622,65,5,1,0,3,0,0,0,24,1,1,1
623,29,11,0,2,0,1,0,0,55,1,1,1
624,47,5,1,0,0,1,0,0,40,0,1,1
625,30,9,1,4,3,1,0,0,60,1,1,1
626,34,9,0,2,0,1,0,0,45,1,1,0
627,38,9,0,2,0,1,0,0,64,1,2,1
628,33,10,0,2,0,1,0,0,40,1,1,0
629,49,13,0,2,0,1,0,0,26,1,1,0
630,47,10,1,0,3,0,0,0,40,1,2,1
631,49,6,1,0,3,0,0,0,40,1,0,1
632,43,10,0,2,0,1,1,0,60,1,1,0
633,30,13,0,1,3,0,0,0,40,1,1,0
634,58,9,0,2,0,1,0,0,60,1,2,1
635,19,9,1,4,0,0,0,0,14,1,1,1
636,21,13,1,3,0,1,0,0,40,1,1,1
637,33,13,0,2,0,1,1,0,60,1,1,0
638,47,3,0,2,0,1,0,0,50,0,2,1
639,52,16,0,2,0,1,0,0,60,1,2,0
640,26,9,1,3,0,1,0,0,55,1,1,1
641,60,9,0,2,0,1,0,0,40,1,1,1
642,21,10,1,4,0,1,0,0,40,1,1,1
643,36,10,0,2,0,1,1,0,50,1,1,0
644,31,10,0,2,0,1,0,0,45,1,1,1
645,50,16,1,3,0,1,0,0,40,1,2,0
646,31,9,1,0,0,0,0,0,40,1,0,1
647,71,9,0,2,0,1,0,0,15,1,1,1
649,30,13,0,2,0,1,0,0,40,1,0,0
650,20,10,1,4,0,1,0,0,20,1,1,1
651,24,9,1,5,0,1,1,0,50,1,1,1
652,35,16,0,2,2,1,0,0,40,0,1,0
653,38,10,1,3,0,0,0,0,45,1,0,1
654,27,9,1,4,0,0,0,0,32,1,1,1
655,29,10,1,0,2,0,0,0,40,0,0,1
657,34,9,0,2,0,1,0,0,45,1,1,1
658,44,4,0,2,0,1,0,0,35,1,1,1
659,43,9,0,2,0,1,0,0,40,1,1,0
660,44,8,0,2,3,1,0,0,40,1,2,0
661,35,14,1,3,0,1,0,0,60,1,1,1
662,27,10,1,3,0,1,0,0,40,1,1,1
663,43,14,1,3,0,1,0,0,38,1,0,1
664,20,10,1,3,0,0,0,0,25,1,1,1
665,42,12,1,0,0,0,1,0,40,1,1,0
666,27,10,0,2,0,1,1,0,40,1,0,1
667,42,9,0,2,3,1,0,0,40,1,1,0
669,24,5,1,3,0,1,0,1,40,1,1,1
670,48,10,1,3,0,1,0,0,40,1,0,1
672,17,7,1,4,0,1,0,0,10,1,2,1
673,33,13,0,2,0,1,0,0,40,1,1,0
674,50,9,0,2,0,1,0,0,50,1,2,0
675,22,9,1,4,0,0,1,0,40,1,1,1
676,17,8,1,4,0,1,0,0,16,1,1,1
677,32,10,0,2,0,1,0,0,40,0,1,1
678,31,9,1,3,0,1,0,0,45,1,1,1
679,58,9,1,3,0,1,0,0,50,1,2,1
680,29,9,1,4,0,1,0,0,48,1,0,1
681,37,11,0,2,0,1,0,0,40,0,1,0
682,34,9,0,2,0,1,0,0,40,1,2,0
683,23,10,1,0,3,1,0,0,40,1,0,1
684,18,7,1,4,0,0,0,0,5,1,0,1
685,34,9,1,3,0,0,0,0,40,1,1,1
687,45,13,0,1,0,0,0,0,55,1,0,1
688,41,14,1,3,0,1,0,0,35,0,1,1
689,26,9,1,5,0,1,0,0,30,1,1,1
690,54,10,0,2,0,1,0,0,40,1,0,1
691,24,10,1,4,3,0,0,0,45,1,1,1
692,42,10,0,2,0,1,0,0,50,1,1,1
693,20,10,1,4,0,1,0,0,20,1,1,1
694,23,13,1,3,0,0,0,0,20,1,0,1
696,35,14,1,3,0,1,0,0,60,1,1,0
697,31,14,0,2,0,1,0,1,40,1,1,0
698,30,13,1,4,0,0,0,0,40,0,1,1
699,19,9,1,4,0,0,0,0,20,1,1,1
700,36,13,1,3,0,1,0,0,50,1,0,1
701,31,13,1,0,0,0,0,1,40,0,1,1
702,21,10,1,4,0,1,0,0,30,1,1,1
703,31,10,0,2,0,1,0,0,40,1,2,1
704,46,16,1,0,0,0,1,0,65,1,1,0
705,44,13,1,4,0,0,0,0,50,1,1,0
706,40,8,0,2,3,1,0,0,40,0,1,1
707,45,10,1,3,3,1,0,0,40,1,1,1
708,60,9,0,2,0,1,0,0,35,1,1,1
709,18,7,1,5,0,1,0,0,25,1,1,1
710,28,13,0,2,0,1,0,0,40,1,1,1
711,36,10,1,0,3,0,0,0,40,1,1,1
713,40,11,0,2,0,1,1,0,40,1,1,1
714,36,13,1,0,0,0,0,0,35,0,0,1
715,31,9,1,0,3,0,0,0,40,1,1,1
716,33,9,0,2,0,1,0,0,40,1,1,1
717,19,9,1,4,0,0,0,0,40,1,0,1
718,22,10,1,4,0,0,0,0,15,1,1,1
719,34,13,0,2,0,1,0,0,45,1,1,0
720,33,9,1,3,0,1,0,0,40,1,1,1
721,41,9,0,2,0,1,0,1,60,1,1,1
722,29,13,1,3,0,1,1,0,40,1,1,1
723,50,9,0,2,0,1,0,0,42,1,0,0
724,42,13,0,2,0,1,1,0,45,1,1,0
726,44,9,0,1,0,0,0,0,40,1,1,1
727,20,10,1,3,0,0,0,0,20,1,1,1
728,31,9,0,2,0,1,0,0,40,0,1,1
730,23,10,1,3,0,0,0,0,24,1,1,1
731,55,10,1,3,2,0,0,0,40,1,1,1
732,26,11,0,2,0,1,0,1,45,1,1,1
733,25,11,1,4,0,0,0,0,15,1,1,1
735,35,10,0,2,0,1,1,0,40,1,1,1
736,36,10,1,3,3,0,0,0,36,1,1,1
737,43,13,0,2,0,1,0,0,50,1,0,1
738,56,9,1,0,3,0,1,0,20,1,1,1
739,42,13,0,2,0,1,0,0,40,1,1,0
740,19,10,1,5,0,0,0,0,25,1,1,1
741,55,9,0,2,0,1,0,0,72,1,2,1
742,42,14,1,3,0,0,1,0,50,1,1,0
743,26,11,1,4,0,1,0,0,40,1,1,1
744,17,8,1,4,0,1,0,0,20,1,1,1
745,42,13,0,1,0,0,0,0,40,1,0,0
746,55,9,0,2,0,1,1,0,40,1,1,0
747,32,10,1,4,3,0,0,0,40,1,1,1
748,29,7,1,4,3,1,0,0,40,0,1,1
749,46,13,0,2,0,1,0,0,37,1,0,1
750,29,13,0,2,0,1,1,0,40,1,0,0
751,22,13,1,0,0,1,0,0,20,1,1,1
752,58,6,0,2,0,1,0,0,40,1,2,1
753,23,9,1,0,0,1,0,0,50,1,1,1
754,39,9,1,3,0,1,0,0,40,1,1,1
755,27,11,1,4,0,1,0,0,38,1,1,1
756,54,9,0,2,0,1,0,0,40,1,1,0
757,33,13,1,3,0,0,0,0,45,1,0,1
758,46,9,0,1,0,0,0,0,40,1,0,0
759,37,9,1,3,3,1,0,0,40,1,1,1
760,36,9,1,3,0,0,0,0,18,1,1,1
761,59,9,0,1,0,0,0,0,38,1,0,0
762,34,9,1,0,0,1,0,0,40,0,0,1
763,53,16,0,2,0,1,0,0,70,1,2,0
764,51,13,1,3,0,1,0,0,55,1,1,0
765,32,6,1,0,0,0,0,0,42,1,1,1
766,31,10,1,5,0,1,0,0,40,1,0,1
767,22,10,0,1,0,0,0,0,30,0,1,1
768,47,13,1,3,0,0,0,0,50,1,2,1
769,32,9,1,3,0,1,0,0,40,1,1,1
770,26,10,1,3,0,0,0,0,38,1,1,1
771,37,3,1,3,0,1,0,0,32,0,1,1
772,31,9,1,0,0,1,0,0,55,1,1,1
773,37,11,0,1,0,0,0,0,24,1,1,0
774,55,9,1,3,0,1,0,0,38,1,1,1
775,23,11,1,3,0,1,0,0,56,1,0,1
776,36,10,1,0,0,0,0,0,40,1,1,1
778,43,13,0,2,0,1,0,0,50,1,1,0
779,54,10,1,3,0,1,0,0,40,1,1,1
781,28,11,1,3,0,0,0,1,42,1,1,1
782,40,11,0,2,0,1,0,0,50,1,1,0
783,41,10,0,2,0,1,0,0,60,1,2,1
784,40,13,1,3,4,0,0,0,55,1,1,0
785,42,10,1,3,3,0,0,0,38,1,1,1
786,61,9,0,2,0,1,0,1,50,1,2,1
787,18,8,1,4,0,1,0,0,30,1,1,1
790,48,11,0,2,0,1,0,0,50,1,1,0
791,41,13,0,2,0,1,0,0,40,1,2,1
793,23,9,1,3,0,0,1,0,40,1,1,1
794,60,9,0,2,0,1,0,0,60,1,1,0
795,22,10,1,5,3,1,0,0,20,1,1,1
796,61,9,0,2,0,1,0,0,40,1,1,1
797,25,9,1,3,3,1,0,0,40,1,1,1
798,46,14,1,3,0,1,0,0,35,1,1,0
799,43,13,0,2,0,1,0,1,40,0,1,0
800,43,12,1,3,0,1,0,0,40,1,1,1
801,24,9,1,4,3,1,0,1,30,1,1,1
802,68,7,1,0,0,1,0,0,20,1,2,1
803,31,9,1,0,0,0,0,0,38,1,1,1
804,17,7,1,4,0,0,0,0,20,1,1,1
805,32,9,0,2,0,1,1,0,48,1,1,0
807,33,13,0,2,0,1,1,0,47,1,1,0
808,64,13,0,2,0,1,0,0,40,1,1,0
809,20,9,1,4,0,1,0,0,30,1,1,1
810,30,9,1,4,0,0,0,0,36,1,1,1
812,43,10,1,3,0,1,0,0,45,1,1,1
813,22,10,1,4,0,1,0,0,40,1,1,1
814,17,6,1,4,0,1,0,0,20,1,1,1
815,47,9,0,1,0,0,0,0,75,0,2,1
816,41,11,1,3,0,0,0,0,60,1,1,1
817,56,10,0,2,0,1,0,0,50,1,1,0
818,64,9,0,2,0,1,0,0,45,1,1,1
819,47,9,0,2,0,1,0,0,50,1,1,0
820,48,11,1,0,0,1,0,0,40,1,1,1
821,31,14,1,3,0,0,0,0,46,1,1,1
822,29,11,1,4,0,1,0,0,40,1,1,1
823,30,9,1,3,0,0,0,0,40,1,1,1
824,32,9,0,2,0,1,0,1,60,1,1,1
825,57,9,1,0,0,1,0,1,42,1,1,0
826,62,9,1,3,0,0,0,0,40,1,1,1
827,39,9,1,0,0,0,0,0,24,1,1,1
828,43,10,1,3,0,1,0,0,25,1,1,1
829,24,13,1,4,0,1,0,0,40,1,2,1
831,53,10,0,1,0,0,1,0,40,1,1,0
832,26,10,1,4,0,1,0,0,40,1,1,1
833,73,9,0,2,0,1,0,0,40,1,2,1
835,55,9,0,2,0,1,0,0,40,1,1,1
836,25,9,1,3,0,1,0,0,40,1,1,1
837,41,13,1,3,0,0,0,0,50,1,1,0
838,24,13,1,3,0,1,0,0,50,1,1,1
839,63,9,1,3,0,1,0,0,6,1,1,1
840,17,7,1,4,0,1,0,0,20,1,1,1
841,35,10,0,2,0,1,0,0,50,1,1,1
842,51,10,0,2,0,1,0,0,40,1,1,0
843,62,13,1,3,0,0,0,0,48,1,0,1
844,55,9,0,2,0,1,1,0,40,1,1,0
845,43,10,1,3,0,1,0,0,40,1,1,1
846,40,9,1,3,0,0,0,0,50,1,0,1
847,37,13,0,2,0,1,0,0,45,1,1,0
848,39,13,0,2,0,1,0,0,40,1,1,1
849,31,9,1,4,0,1,0,0,18,1,1,1
850,61,14,1,3,0,0,0,0,40,1,1,0
851,26,11,1,3,0,0,0,0,55,1,1,1
852,46,9,0,2,0,1,0,0,50,1,2,1
853,26,13,1,3,0,0,0,0,40,1,1,1
854,48,16,1,4,0,1,0,0,50,1,0,0
855,34,9,1,4,0,1,0,0,40,1,1,1
856,34,9,1,4,0,0,0,0,40,1,0,1
857,59,9,0,2,0,1,0,0,40,1,1,0
858,34,13,1,4,0,0,0,0,40,1,1,1
859,49,13,1,3,0,0,0,0,56,1,1,0
860,18,7,1,4,0,0,0,0,20,1,1,1
861,43,9,0,2,0,1,0,0,40,0,1,1
862,48,7,0,2,0,1,0,0,50,1,1,1
863,28,10,0,2,0,1,0,0,70,1,2,1
864,33,9,0,2,0,1,0,0,40,1,1,1
865,24,10,1,3,0,0,0,0,15,1,1,1
866,21,6,1,3,0,1,0,0,40,1,1,1
867,17,7,1,4,0,1,0,0,28,1,1,1
868,39,10,0,2,0,1,0,0,50,1,1,0
869,29,13,1,4,0,1,0,0,40,1,2,1
870,44,13,0,2,0,1,0,0,40,1,1,0
871,24,10,1,4,0,1,0,0,50,1,1,1
872,71,14,0,2,0,1,1,0,40,1,2,0
873,51,13,0,2,2,1,0,1,40,0,2,0
874,55,3,1,0,3,1,0,0,25,1,1,1
875,41,13,0,2,0,1,0,0,60,1,1,0
876,23,9,1,0,3,0,0,0,7,1,1,1
877,38,11,1,0,0,0,0,0,40,1,1,1
878,39,9,0,2,0,1,0,0,40,1,1,0
879,19,9,1,3,0,0,0,0,30,1,1,1
880,49,5,1,3,0,0,0,0,40,1,1,1
881,32,13,0,5,0,1,0,0,40,0,1,0
882,27,9,0,2,0,1,0,0,70,1,1,1
883,38,13,0,2,0,1,0,0,50,1,1,0
884,33,10,0,1,0,0,0,0,60,1,1,1
886,23,13,1,4,0,1,0,0,28,1,1,1
888,54,9,0,2,3,1,0,0,40,1,2,1
889,29,11,1,3,0,0,1,0,45,1,1,1
891,35,13,1,3,0,1,0,0,40,1,2,1
892,28,11,0,1,2,0,0,0,40,0,1,1
893,37,13,0,2,0,1,1,0,50,1,1,0
894,42,15,0,2,0,1,0,0,65,1,2,0
895,40,14,0,2,0,1,0,0,40,1,1,1
896,47,10,1,4,0,1,0,0,55,1,1,1
897,22,13,1,4,0,0,0,0,50,1,1,1
898,30,13,0,2,0,1,0,0,45,1,1,0
899,28,9,0,2,0,1,0,0,40,1,1,1
900,63,4,0,2,0,1,0,0,55,1,0,1
901,51,5,0,2,0,1,0,0,20,1,2,1
902,22,9,1,4,0,0,0,0,40,1,1,1
904,35,9,1,3,0,1,0,0,45,1,1,1
905,46,9,1,3,0,0,0,0,38,1,1,1
906,37,10,1,3,0,1,0,0,52,1,1,1
907,24,13,1,4,3,1,0,0,15,1,1,1
908,37,9,1,4,0,1,0,0,10,1,2,1
909,53,10,0,2,0,1,0,0,40,1,1,1
910,27,9,1,3,0,1,0,0,30,1,1,1
911,38,10,1,3,0,1,0,0,44,1,1,1
912,53,6,0,2,0,1,0,0,60,1,2,1
913,34,10,1,3,0,1,0,0,40,1,1,1
914,23,9,1,4,3,1,0,0,40,1,1,1
915,39,13,0,2,0,1,1,0,45,1,1,0
916,43,14,0,1,2,0,0,0,50,0,1,1
917,67,9,0,2,2,1,0,0,40,1,2,0
918,81,9,0,2,0,1,0,0,30,1,2,1
919,21,10,1,4,0,1,0,0,20,1,1,1
920,23,10,1,3,0,1,0,0,25,1,1,1
921,25,10,1,0,0,1,0,0,40,1,1,1
922,42,3,0,1,0,0,0,0,38,0,1,1
923,38,10,0,1,3,0,0,0,40,1,1,1
925,32,9,0,2,0,1,0,0,40,1,1,1
926,37,9,0,2,0,1,0,0,40,1,1,1
927,51,14,0,2,0,1,0,0,60,1,1,0
928,22,10,1,3,0,0,0,0,42,1,1,1
929,33,2,1,3,0,0,0,0,40,0,1,1
930,42,9,1,3,0,1,0,0,55,1,1,1
932,51,1,0,2,0,1,0,0,40,1,0,1
933,23,9,0,1,0,0,0,0,40,0,1,1
934,37,7,0,2,0,1,1,0,44,1,1,0
935,37,9,0,2,0,1,0,0,99,1,1,0
936,47,14,1,3,0,0,0,0,25,1,1,1
937,41,15,0,2,0,1,0,1,40,1,1,0
938,33,9,0,2,0,1,0,0,30,1,1,1
939,31,13,1,3,0,1,0,0,40,1,1,0
940,31,12,1,0,1,0,0,0,40,1,1,1
941,35,9,0,2,3,1,0,0,40,1,1,1
942,38,9,0,2,0,1,0,0,40,1,2,0
943,18,9,1,3,0,0,0,0,45,1,1,1
944,20,9,0,2,0,1,0,0,40,1,1,1
945,54,10,1,0,3,0,0,0,35,1,0,1
946,40,10,1,0,0,0,0,0,40,1,1,1
947,36,13,0,1,0,0,0,1,45,1,2,0
948,43,10,1,0,0,1,0,0,35,1,1,1
949,44,10,1,0,0,1,0,0,40,1,2,1
950,44,9,0,1,0,0,0,0,40,1,0,0
951,43,14,0,2,0,1,0,0,43,1,1,0
952,51,4,1,0,3,0,0,0,40,1,1,1
953,18,9,1,4,0,0,0,0,20,1,1,1
954,51,10,0,2,0,1,0,0,40,1,1,1
956,44,10,0,2,0,1,0,0,70,1,2,0
957,33,6,1,3,0,1,0,0,40,1,0,1
958,33,13,0,2,0,1,0,0,40,1,2,0
959,42,12,0,2,0,1,0,0,40,1,1,0
960,25,10,0,2,0,1,0,0,45,1,1,1
961,32,9,1,3,0,0,0,0,38,1,1,1
962,32,13,0,2,0,1,0,0,70,0,1,1
963,36,6,1,0,0,0,0,0,40,1,1,1
964,28,9,0,2,0,1,0,0,40,1,1,1
965,20,9,1,4,0,0,0,0,20,1,1,1
966,35,10,0,2,0,1,0,0,60,1,2,0
967,55,9,0,2,0,1,0,0,20,1,2,1
968,48,13,0,2,2,1,0,0,40,0,1,0
970,34,9,0,2,0,1,0,0,35,1,1,0
971,28,13,1,3,0,0,0,0,35,1,1,1
972,67,13,1,3,0,1,0,1,40,1,1,0
973,37,9,0,2,0,1,0,0,40,1,1,1
974,44,9,1,0,0,1,0,0,70,1,1,1
975,25,10,1,3,0,0,0,0,40,1,1,1
976,21,10,1,3,0,0,1,0,40,1,1,1
977,40,14,0,2,0,1,0,0,35,1,0,0
978,78,9,1,3,3,0,1,0,40,1,1,1
979,34,9,1,4,0,1,0,0,40,1,1,1
980,49,9,1,3,0,0,0,0,44,1,1,1
981,22,12,1,3,0,0,0,0,40,1,1,1
983,60,9,1,0,0,1,0,0,42,1,2,1
984,45,9,1,3,0,1,0,0,40,1,0,0
985,63,11,1,3,0,0,0,0,20,1,1,1
986,41,9,1,4,3,0,0,0,35,1,1,1
987,47,9,1,0,0,0,0,0,40,1,1,1
988,44,9,1,0,0,1,0,0,40,1,1,1
989,51,10,1,3,0,0,1,0,40,1,1,1
990,46,13,1,3,0,1,0,1,40,1,1,1
991,41,11,0,2,0,1,0,0,40,1,1,1
992,50,9,0,2,0,1,0,0,30,1,2,1
993,47,9,0,2,0,1,0,0,50,1,1,0
994,35,9,1,3,0,1,0,0,45,1,1,1
995,56,9,0,2,0,1,0,0,55,1,1,0
996,45,14,1,3,0,1,0,0,45,1,1,1
997,48,13,1,0,0,1,0,0,58,1,0,0
998,40,10,0,2,0,1,1,0,40,1,1,1
999,39,13,0,2,0,1,1,0,50,1,2,0
1000,20,10,1,4,0,1,0,0,40,1,1,1
1001,50,16,0,2,0,1,0,1,65,1,1,0
1002,38,9,0,1,0,0,0,0,40,1,0,0
1003,23,13,1,4,0,0,0,0,60,1,0,1
1004,31,9,1,4,0,1,0,0,16,1,1,1
1005,58,13,0,2,0,1,0,0,40,1,1,1
1006,66,9,1,3,3,1,0,0,40,1,1,1
1007,39,9,0,2,0,1,0,0,40,1,2,0
1008,54,9,0,2,0,1,1,0,52,1,2,0
1009,26,10,0,2,0,1,0,0,50,0,1,1
1010,51,9,1,3,0,0,0,0,40,1,1,1
1011,34,11,1,4,0,1,0,0,40,1,1,1
1012,50,9,0,2,0,1,1,0,40,1,1,0
1013,42,10,0,2,0,1,0,0,44,1,1,0
1014,38,14,0,2,0,1,0,0,25,1,1,1
1015,48,4,0,2,0,1,0,0,40,1,1,1
1016,33,11,0,1,0,0,0,0,40,1,1,0
1017,51,9,1,0,0,0,0,0,32,1,1,1
1018,22,9,1,3,0,1,0,0,40,1,1,1
1020,41,10,1,3,0,1,0,0,50,0,1,1
1021,48,14,0,2,0,1,0,0,35,1,0,0
1022,42,9,1,3,0,0,0,0,30,1,1,1
1023,34,10,0,2,0,1,0,0,40,1,1,1
1024,23,9,1,0,3,0,0,0,40,1,1,1
1025,56,9,0,2,0,1,0,0,50,0,1,1
1027,45,9,0,2,0,1,0,0,55,1,1,0
1028,48,6,0,1,0,0,0,0,40,1,1,1
1029,48,14,1,3,2,1,0,0,50,0,2,1
1030,31,11,1,3,0,0,0,0,40,1,1,1
1031,20,12,1,4,0,1,0,1,20,1,0,1
1032,27,10,1,3,0,1,0,0,40,1,1,1
1033,32,9,1,3,3,0,0,0,40,1,1,1
1037,37,9,1,3,0,1,0,0,75,1,1,1
1038,34,9,1,0,3,0,0,0,30,1,1,1
1040,90,9,1,3,0,0,0,0,40,1,1,1
1041,23,10,1,4,3,0,0,0,40,1,1,1
1042,43,10,1,3,0,0,0,0,40,1,1,1
1043,44,13,0,2,0,1,1,0,60,1,1,0
1044,24,10,1,3,0,0,0,0,37,1,1,1
1045,28,15,1,0,0,1,0,0,55,1,1,1
1047,23,10,0,2,0,1,0,0,40,1,1,1
1048,20,10,1,3,0,0,0,0,50,1,1,1
1049,36,13,0,2,0,1,0,1,50,1,1,0
1050,61,9,0,2,0,1,0,0,40,1,1,1
1051,53,13,0,2,0,1,0,0,40,0,2,0
1052,30,13,0,2,0,1,1,0,40,1,1,0
1053,52,10,0,2,0,1,0,0,55,1,2,0
1054,38,10,1,3,0,1,0,0,40,0,1,1
1055,32,13,0,2,0,1,0,0,40,1,1,1
1056,30,8,0,2,0,1,0,0,75,1,2,1
1057,41,11,1,3,0,0,0,0,40,1,1,1
1058,49,14,0,2,0,1,0,1,40,1,0,0
1059,45,9,0,2,0,1,0,0,47,1,1,0
1060,43,9,0,2,0,1,0,0,35,1,2,1
1061,61,9,0,2,0,1,1,0,40,1,1,1
1062,54,9,0,2,0,1,0,0,32,0,1,1
1063,34,12,1,0,0,0,0,0,40,1,1,1
1064,49,10,0,2,0,1,0,0,80,1,1,0
1065,38,10,1,4,0,1,0,0,40,1,1,1
1066,35,15,0,2,0,1,0,1,80,1,1,0
1067,36,8,0,2,0,1,0,0,40,1,1,1
1068,30,13,0,2,0,1,0,0,50,1,1,1
1069,36,12,1,3,0,0,0,0,60,1,1,1
1070,22,13,1,4,0,0,0,0,20,1,0,1
1071,38,9,0,2,0,1,0,1,40,1,1,0
1072,37,9,0,2,0,1,0,0,50,1,1,0
1073,48,16,0,1,0,0,0,1,46,1,0,0
1074,17,7,1,4,0,1,0,0,15,1,1,1
1075,19,10,1,4,0,1,0,0,20,1,2,1
1076,27,13,1,3,3,0,0,1,40,1,1,1
1077,22,13,1,4,2,1,0,0,50,0,1,1
1078,49,9,0,2,0,1,0,0,40,1,1,1
1079,43,11,0,1,0,0,0,0,40,1,0,0
1080,43,13,1,0,0,0,0,0,40,1,1,1
1081,19,9,1,3,0,0,0,0,35,1,0,1
1082,58,9,0,2,0,1,0,0,60,1,2,1
1083,41,10,0,2,0,1,0,0,40,1,0,0
1084,31,10,0,2,0,1,0,0,40,1,1,1
1085,30,11,0,2,0,1,0,0,40,1,1,1
1086,32,9,0,2,0,1,0,0,40,1,1,1
1087,29,13,1,3,0,1,0,0,35,1,1,1
1088,42,10,0,2,0,1,1,0,52,1,1,0
1089,38,9,1,4,0,1,0,0,28,1,1,1
1090,41,12,0,2,0,1,0,0,40,1,0,0
1091,44,13,1,3,0,1,0,0,50,1,2,0
1092,31,16,1,3,2,1,0,0,60,0,1,1
1093,34,9,1,3,0,1,0,0,40,1,1,1
1094,21,10,1,4,0,1,0,0,40,1,1,1
1095,22,13,1,4,2,1,0,0,20,0,2,1
1096,62,6,0,2,0,1,0,0,40,1,1,1
1098,29,9,0,1,0,0,0,1,25,1,2,0
1099,43,10,1,0,0,0,0,0,40,1,1,1
1101,45,13,0,2,0,1,0,0,60,1,2,0
1102,39,5,0,2,0,1,0,1,40,0,2,1
1103,41,13,0,2,3,1,0,0,50,1,1,1
1104,34,12,0,1,0,0,0,0,25,1,2,0
1105,34,9,1,0,0,0,0,0,33,1,0,1
1106,31,13,1,3,0,1,0,0,47,1,1,1
1107,29,9,1,4,0,1,0,0,25,1,1,1
1108,41,13,0,2,0,1,1,0,40,1,1,0
1109,41,11,0,2,0,1,0,0,55,1,1,1
1110,35,14,0,2,0,1,0,0,45,0,2,0
1111,33,13,0,1,0,0,0,0,45,1,1,0
1112,37,13,1,3,0,1,0,0,38,1,0,1
1113,69,9,0,1,0,0,0,0,40,1,1,1
1114,34,9,1,4,0,0,0,0,40,1,1,1
1116,36,10,0,2,0,1,0,0,40,1,1,1
1117,41,9,0,2,0,1,0,0,50,1,1,1
1118,58,13,0,1,0,0,0,0,40,1,0,0
1119,53,13,0,2,2,1,0,0,40,0,1,1
1120,29,10,0,2,0,1,0,0,40,1,1,1
1121,45,9,1,3,0,0,1,0,40,1,0,1
1122,34,10,0,2,0,1,0,0,38,1,0,1
1123,36,13,0,2,0,1,0,0,40,1,1,1
1124,48,10,1,0,3,0,0,0,35,1,1,1
1125,20,11,1,4,0,0,0,0,40,1,1,1
1126,35,9,0,2,0,1,0,0,50,1,1,0
1127,63,9,1,3,3,1,0,0,40,1,0,1
1128,41,10,1,0,0,1,0,0,45,1,2,1
1129,28,13,0,2,0,1,0,0,45,1,1,1
1130,30,10,1,3,3,0,0,0,40,1,1,1
1132,31,9,1,0,0,0,0,0,40,0,1,1
1133,37,11,1,4,0,0,0,0,38,1,1,1
1135,31,10,0,2,0,1,0,0,50,0,1,0
1136,46,14,0,2,0,1,0,0,45,1,2,0
1137,35,9,0,2,3,1,0,0,60,1,0,0
1138,27,9,0,2,0,1,0,0,53,1,1,1
1139,41,2,0,2,0,1,0,0,35,0,1,1
1140,19,10,1,4,0,0,0,0,20,1,1,1
1141,20,10,1,3,0,1,0,0,45,1,1,1
1142,59,9,1,0,0,0,0,0,40,0,0,1
1143,40,13,1,3,0,1,0,0,37,1,1,1
1144,56,10,0,2,0,1,0,0,60,1,2,1
1145,33,14,0,2,0,1,1,0,44,1,1,0
1146,30,10,1,3,0,0,0,0,60,1,2,1
1147,46,9,0,2,0,1,0,0,50,1,1,1
1148,61,9,0,2,0,1,0,0,35,1,2,0
1149,50,9,0,2,0,1,1,0,40,1,2,0
1150,25,9,1,4,0,1,0,0,30,1,1,1
1151,40,10,1,0,0,0,0,0,39,1,1,1
1153,51,9,0,2,0,1,0,0,54,1,1,1
1154,43,9,0,2,0,1,0,0,40,1,0,1
1155,34,10,0,2,0,1,0,0,54,0,1,1
